,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,medicareReview,medicareReview_Clicked,medicareReview_Details,benefitsSuspension,benefitsSuspension_Clicked,benefitsSuspension_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
45,2022-07-26 22:30:00,7/26/2022 22:34,IP Address,100,208,True,7/26/2022 22:34,R_22KRdu5lptaOGmM,,,,,anonymous,EN,,Yes,,Chrome,105.0.0.0,CrOS x86_64 14989.11.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm1_control,62961a6c19ab6d19ba4bc4d2,62961a6c19ab6d19ba4bc4d2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:34,7/26/2022 22:35,IP Address,100.0,67.0,True,7/26/2022 22:35,R_3oWKnYf4odxog2X,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,32.0,Male,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,Details,True,True,7/26/2022 22:40,7/26/2022 22:41,IP Address,100.0,85.0,True,7/26/2022 22:41,R_3eyjJNxbQM0TDqo,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True
46,2022-07-26 22:31:00,7/26/2022 22:34,IP Address,100,195,True,7/26/2022 22:34,R_3n6PFSCTUnjDxJg,,,,,anonymous,EN,,Yes,,Chrome,103.0.5060.134,Macintosh,2056x1329,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Disagree,Once a month,,arm4_interactive,628bdbc77a9dddcd7f4ed538,628bdbc77a9dddcd7f4ed538,4,1,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,Details,Real,,Details,True,True,7/26/2022 22:38,7/26/2022 22:38,IP Address,100.0,32.0,True,7/26/2022 22:38,R_2aFxIt7POI5qfzy,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",Asian American or Asian,Bachelor degree,20.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,Click,,Scam,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:41,7/26/2022 22:42,IP Address,100.0,80.0,True,7/26/2022 22:42,R_UnEZrfCtsCrL5Hb,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
47,2022-07-26 22:31:00,7/26/2022 22:34,IP Address,100,203,True,7/26/2022 22:34,R_3fV0ewW0GHszLBc,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a week / Daily,,arm4_interactive,5e156dbb19232db781789a8f,5e156dbb19232db781789a8f,4,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/26/2022 22:39,7/26/2022 22:39,IP Address,100.0,26.0,True,7/26/2022 22:39,R_3J2uyrsgMq329sl,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",28.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Scam,,,Scam,,,Real,,Details,True,True,7/26/2022 22:42,7/26/2022 22:44,IP Address,100.0,62.0,True,7/26/2022 22:44,R_RIYguXRrWt6aeEF,,,,,anonymous,EN,Someone claiming to be from another government agency (but wasn't),No,,No,No,Often,Some of the time,Often,"Yes, use the responses.",True,1,True
48,2022-07-26 22:32:00,7/26/2022 22:34,IP Address,100,114,True,7/26/2022 22:34,R_217LwaueM57UB1f,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm1_control,603558a543425a0e08212600,603558a543425a0e08212600,4,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:34,7/26/2022 22:35,IP Address,100.0,41.0,True,7/26/2022 22:35,R_6wWjDOOj84cZSwh,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$80,000 - $99,999",Hispanic,Bachelor degree,24.0,Female,True,Real,,,Real,,Details,Real,,,Real,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,,,Details,True,False,7/26/2022 22:39,7/26/2022 22:39,IP Address,100.0,37.0,True,7/26/2022 22:39,R_3kOk8NXD9RDY563,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
49,2022-07-26 22:26:00,7/26/2022 22:35,IP Address,100,549,True,7/26/2022 22:35,R_2R2mBROhyWPsaH5,,,,,anonymous,EN,,Yes,,Safari iPhone,Unknown,iPhone,390x844,Very little,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Slightly Disagree,Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Slightly Agree,Strongly Disagree,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Slightly Disagree,Disagree,Strongly Disagree,Once a week,,arm4_interactive,60fee3a72d0cf132290368e6,60fee3a72d0cf132290368e6,4,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/26/2022 22:39,7/26/2022 22:41,IP Address,100.0,140.0,True,7/26/2022 22:41,R_3EszrvVgs6g8Sz2,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Associate degree,23.0,Female,True,Real,,,Real,,Details,Real,,,Scam,,,Scam,,Details,Scam,,,Real,,Details,Real,,,Scam,,,,,Details,True,False,7/26/2022 22:44,7/26/2022 22:46,IP Address,100.0,147.0,True,7/26/2022 22:46,R_27rOqwxRMUPZtUB,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
50,2022-07-26 22:34:00,7/26/2022 22:36,IP Address,100,110,True,7/26/2022 22:36,R_2wzPiPoOnrs2CeD,,,,,anonymous,EN,,Yes,,Safari iPhone,14.1.1,iPhone,375x667,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Once a month,,arm4_interactive,560ff9897ffc8a000f8112ff,560ff9897ffc8a000f8112ff,4,0,Real,,Details,Real,,,Scam,,Details,Real,,,Real,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/26/2022 22:37,7/26/2022 22:38,IP Address,100.0,23.0,True,7/26/2022 22:38,R_27HIIp1TK03R7hm,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,55.0,Female,True,Scam,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:39,7/26/2022 22:39,IP Address,100.0,26.0,True,7/26/2022 22:39,R_BPO5dECICIb7BD3,,,,,anonymous,EN,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
51,2022-07-26 22:33:00,7/26/2022 22:36,IP Address,100,166,True,7/26/2022 22:36,R_1isv6uaIrZGFsSm,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Slightly Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Once a month,,arm1_control,5f9dec8897b3c2386c0bd057,5f9dec8897b3c2386c0bd057,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:36,7/26/2022 22:37,IP Address,100.0,50.0,True,7/26/2022 22:37,R_2B4zPwaYF4pIfoT,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999",Asian American or Asian,"High school degree or equivalent (e.g., GED)",19.0,Female,True,Real,,,Scam,Click,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/26/2022 22:41,7/26/2022 22:42,IP Address,100.0,61.0,True,7/26/2022 22:42,R_uaLuiBQMXMyhQXf,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Some of the time,Often,Often,"Yes, use the responses.",True,1,True
52,2022-07-26 22:32:00,7/26/2022 22:37,IP Address,100,254,True,7/26/2022 22:37,R_Oj15jbdt7FvacDv,,,,,anonymous,EN,,Yes,,Chrome,96.0.4664.104,Android 11,385x854,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Slightly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,A few times a year,,arm4_interactive,622a2074fe80192aa7a0212a,622a2074fe80192aa7a0212a,0,1,Real,,,Real,,,Both,,Details,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/26/2022 22:46,7/26/2022 22:47,IP Address,100.0,48.0,True,7/26/2022 22:47,R_1N47Pjw5TH4UKld,,,,,anonymous,EN,Retired,"$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,60.0,Female,True,,Click,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True
53,2022-07-26 22:34:00,7/26/2022 22:37,IP Address,100,167,True,7/26/2022 22:37,R_emql6k4IjD5WIuJ,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,390x844,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Once a month,,arm4_interactive,61132f517041474fca8b99d5,61132f517041474fca8b99d5,4,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/26/2022 22:41,7/26/2022 22:42,IP Address,100.0,39.0,True,7/26/2022 22:42,R_2RVLGx9OXEpYSeI,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$0 - $19,999",African American or African (Non-Hispanic),Some college but no degree,21.0,Male,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:44,7/26/2022 22:45,IP Address,100.0,57.0,True,7/26/2022 22:45,R_xl5opF4L6oNHQVH,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
54,2022-07-26 22:31:00,7/26/2022 22:38,IP Address,100,404,True,7/26/2022 22:38,R_3hAwFnmpQxK006s,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,None at all,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm1_control,5e378948cd9d1670b2b86a51,5e378948cd9d1670b2b86a51,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:38,7/26/2022 22:39,IP Address,100.0,83.0,True,7/26/2022 22:39,R_3nrxr049ZyUdcLy,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Some college but no degree,38.0,Male,True,Real,,,Real,,Details,Real,,,Real,Click,,Real,,Details,Scam,,,Scam,,Details,Real,,,Scam,,,Scam,,Details,True,True,7/26/2022 22:43,7/26/2022 22:46,IP Address,100.0,176.0,True,7/26/2022 22:46,R_1NxNIb5mu6IAuzj,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",Yes,55,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
55,2022-07-26 22:38:00,7/26/2022 22:41,IP Address,100,194,True,7/26/2022 22:41,R_dhbfYkYxyVImcCJ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a year,,arm4_interactive,62e03f34dd2156c66495ec77,62e03f34dd2156c66495ec77,4,0,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Scam,,Details,Real,,Details,True,True,7/26/2022 22:49,7/26/2022 22:49,IP Address,100.0,31.0,True,7/26/2022 22:49,R_Tc6FDocmfrGimYN,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",22.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Scam,,,Real,,,Real,,Details,True,True,7/26/2022 22:54,7/26/2022 22:55,IP Address,100.0,81.0,True,7/26/2022 22:55,R_2ciISmH5EO4HAj2,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Often,Hardly ever,"Yes, use the responses.",True,1,True
56,2022-07-26 22:27:00,7/26/2022 22:41,IP Address,100,874,True,7/26/2022 22:41,R_3JdUDkRWoW3DogH,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Once a week,,arm1_control,61083ea02faf92a662d63727,61083ea02faf92a662d63727,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:41,7/26/2022 22:42,IP Address,100.0,61.0,True,7/26/2022 22:42,R_1q51IVYOyeBu4ve,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$40,000 - $59,999",Hispanic,Bachelor degree,24.0,Female,True,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/26/2022 22:45,7/26/2022 22:46,IP Address,100.0,94.0,True,7/26/2022 22:46,R_2wnveFsMvIkgupN,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
57,2022-07-26 22:41:00,7/26/2022 22:43,IP Address,100,120,True,7/26/2022 22:43,R_86zTGNwkgPCjBXX,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1280x720,None at all,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm4_interactive,615001d094ff3a75f45b36b0,615001d094ff3a75f45b36b0,4,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/26/2022 22:44,7/26/2022 22:49,IP Address,100.0,287.0,True,7/26/2022 22:49,R_3oLLHiswx3tn1Ui,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$0 - $19,999",Asian American or Asian,Graduate or professional degree,28.0,Female,True,Real,,,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Scam,,,Scam,,,,,Details,True,False,7/26/2022 22:51,7/26/2022 22:51,IP Address,100.0,39.0,True,7/26/2022 22:51,R_ypsE6AqWVNYt6mt,,,,,anonymous,EN,Other,No,,No,No,Some of the time,Some of the time,Often,"Yes, use the responses.",True,1,True
58,2022-07-26 22:41:00,7/26/2022 22:43,IP Address,100,129,True,7/26/2022 22:43,R_3qEYlAhYFqd3UR7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Never,Government should do more to solve problems.,Strongly Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm4_interactive,5e09461913064422d0004ecf,5e09461913064422d0004ecf,0,0,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/26/2022 22:44,7/26/2022 22:45,IP Address,100.0,30.0,True,7/26/2022 22:45,R_2q9tGakziOOPor9,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,31.0,Other,True,Real,,,Real,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,Real,,,True,True,7/26/2022 22:46,7/26/2022 22:47,IP Address,100.0,61.0,True,7/26/2022 22:47,R_yqKAwhocqIBfduN,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
59,2022-07-26 22:40:00,7/26/2022 22:43,IP Address,100,176,True,7/26/2022 22:43,R_31manjL8d0w6Y7e,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,428x926,Quite a lot,Angry,Never,Government is doing too many things better left to businesses and individuals.,Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Disagree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,A few times a year,,arm1_control,5c16087a1f6f15000149a167,5c16087a1f6f15000149a167,0,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:43,7/26/2022 22:45,IP Address,100.0,71.0,True,7/26/2022 22:45,R_3LbuViVnuNuCxOA,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Bachelor degree,25.0,Male,True,Real,,,Scam,,,Real,Click,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,,,,True,False,7/26/2022 22:48,7/26/2022 22:49,IP Address,100.0,58.0,True,7/26/2022 22:49,R_2fiDZxoISNY2kxn,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
60,2022-07-26 22:41:00,7/26/2022 22:44,IP Address,100,165,True,7/26/2022 22:44,R_1FDvekdMg0tRk6d,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,412x823,Very little,Angry,Only some of the time,Government should do more to solve problems.,Agree,Strongly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,,Slightly Disagree,,,Neither Agree nor Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a month,,arm4_interactive,5f221ff61723a94977c920eb,5f221ff61723a94977c920eb,4,1,Real,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Real,,,Scam,,Details,True,True,7/26/2022 22:47,7/26/2022 22:48,IP Address,100.0,31.0,True,7/26/2022 22:48,R_2cBAnzdOQgKBzq6,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$150,000 or more",Asian American or Asian,Graduate or professional degree,27.0,Female,True,Real,,,Scam,,Details,Real,Click,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Scam,,,Real,,Details,True,True,7/26/2022 22:52,7/26/2022 22:53,IP Address,100.0,58.0,True,7/26/2022 22:53,R_riGUaEIZ5wTWOCB,,,,,anonymous,EN,Someone claiming to be from the IRS (but wasn't),No,,No,Yes,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
61,2022-07-26 22:34:00,7/26/2022 22:44,IP Address,100,600,True,7/26/2022 22:44,R_1hPZUQbm6MZLPD4,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm1_control,5bc3f805f70e2e000121f9b0,5bc3f805f70e2e000121f9b0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/26/2022 22:44,7/26/2022 22:46,IP Address,100.0,97.0,True,7/26/2022 22:46,R_1FzLASV2hw932YV,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some high school,38.0,Female,True,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Scam,,,True,True,7/26/2022 22:48,7/26/2022 22:50,IP Address,100.0,140.0,True,7/26/2022 22:50,R_10GwfIsxKtSHjtD,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services,Other",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
