,StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID,NumWithHeadersOpened,NumWithLinksClicked,ProtectYourself,ProtectYourself_Clicked,ProtectYourself_Details,WalmartProduct,WalmartProduct_Clicked,WalmartProduct_Details,email_IRS,email_IRS_Clicked,email_IRS_Details,web_IRS,web_IRS_Clicked,web_IRS_Details,apple,apple_Clicked,apple_Details,amazon_Product,amazon_Product_Clicked,amazon_Product_Details,email_mcafee,email_mcafee_Clicked,email_mcafee_Details,GetProtected,GetProtected_Clicked,GetProtected_Details,ExistInMongo_Training,MongoTraining_Complete,StartDate_p2,EndDate_p2,Status_p2,Progress_p2,Duration (in seconds)_p2,Finished_p2,RecordedDate_p2,ResponseId_p2,RecipientLastName_p2,RecipientFirstName_p2,RecipientEmail_p2,ExternalReference_p2,DistributionChannel_p2,UserLanguage_p2,Employment,TotalIncome,Race,Education,Age_1,Gender,ExistInPart2,RedCross,RedCross_Clicked,RedCross_Details,SSA_HP,SSA_HP_Clicked,SSA_HP_Details,mySSA,mySSA_Clicked,mySSA_Details,AmazonDeliveryDelay,AmazonDeliveryDelay_Clicked,AmazonDeliveryDelay_Details,FB_SSA,FB_SSA_Clicked,FB_SSA_Details,ssa_optout,ssa_optout_Clicked,ssa_optout_Details,replacementCard,replacementCard_Clicked,replacementCard_Details,AmazonHP,AmazonHP_Clicked,AmazonHP_Details,ExistInMongo_Test,MongoTest_Complete,StartDate_p3,EndDate_p3,Status_p3,Progress_p3,Duration (in seconds)_p3,Finished_p3,RecordedDate_p3,ResponseId_p3,RecipientLastName_p3,RecipientFirstName_p3,RecipientEmail_p3,ExternalReference_p3,DistributionChannel_p3,UserLanguage_p3,Previous Fraud,lose_money,amount_lost,report_loss,CyberTraining,Lonely1,Lonely2,Lonely3,KeepResponse,ExistInPart3,Wave,IsPrimaryWave
49,2022-07-19 21:49:00,7/19/2022 21:55,IP Address,100,370,True,7/19/2022 21:55,R_3q8rAISINZ67lGt,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 11,339x753,Some,Frustrated,Never,Government should do more to solve problems.,Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Once a week,,arm1_control,62d10089f8ee54b7d27c9e93,62d10089f8ee54b7d27c9e93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:55,7/19/2022 21:56,IP Address,100.0,65.0,True,7/19/2022 21:56,R_214iOvqHmxgZUNa,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",African American or African (Non-Hispanic),Associate degree,45.0,Male,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,True,True,7/19/2022 21:58,7/19/2022 22:00,IP Address,100.0,92.0,True,7/19/2022 22:00,R_s7Hzf2F0Gh5KEeZ,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
50,2022-07-19 21:44:00,7/19/2022 21:56,IP Address,100,698,True,7/19/2022 21:56,R_3j34dLgwoFEbH2Z,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x667,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm1_control,5c31f92c23f1c60001a6a3e8,5c31f92c23f1c60001a6a3e8,3,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:56,7/19/2022 21:58,IP Address,100.0,133.0,True,7/19/2022 21:58,R_29nOHoYzoVNpQ79,,,,,anonymous,EN,"Not employed, looking for work","$40,000 - $59,999","White or Caucasian (Non-Hispanic),Asian American or Asian","High school degree or equivalent (e.g., GED)",26.0,Female,True,Scam,,Details,Real,,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,,,,True,False,7/19/2022 22:03,7/19/2022 22:05,IP Address,100.0,127.0,True,7/19/2022 22:05,R_2xRcAvNXUzTjNya,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
51,2022-07-19 21:49:00,7/19/2022 21:56,IP Address,100,437,True,7/19/2022 21:56,R_21jJx7oMFC4kNsb,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm4_interactive,5f70d7c61214fe6dbec2435f,5f70d7c61214fe6dbec2435f,3,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Real,,Details,True,True,7/19/2022 22:01,7/19/2022 22:01,IP Address,100.0,36.0,True,7/19/2022 22:01,R_4VFG6cDnfGCdSQp,,,,,anonymous,EN,"Not employed, looking for work","$80,000 - $99,999","Asian American or Asian,African American or African (Non-Hispanic)",Bachelor degree,21.0,Female,True,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,,Real,,Details,Real,,,True,True,7/19/2022 22:03,7/19/2022 22:04,IP Address,100.0,90.0,True,7/19/2022 22:04,R_1is1BdqmbFR3zAn,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,No,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
52,2022-07-19 21:54:00,7/19/2022 21:57,IP Address,100,159,True,7/19/2022 21:57,R_3fqMZQX2lYhRsNE,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm4_interactive,5bf56634bc65dd0001f65843,5bf56634bc65dd0001f65843,3,0,Real,,,Real,,,Scam,,,Real,Click,,Scam,,,Scam,,,Real,,Details,Scam,,Details,True,True,7/19/2022 22:00,7/19/2022 22:00,IP Address,100.0,16.0,True,7/19/2022 22:00,R_vjJ5l4caZjmaHER,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",Asian American or Asian,Bachelor degree,27.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,True,True,7/19/2022 22:01,7/19/2022 22:02,IP Address,100.0,37.0,True,7/19/2022 22:02,R_2TRXZG04slz8zoZ,,,,,anonymous,EN,"Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
53,2022-07-19 21:54:00,7/19/2022 21:57,IP Address,100,143,True,7/19/2022 21:57,R_1LTmBbmEWY7qUnh,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,A few times a year,,arm1_control,5c0edb4dc047450001a2e1d9,5c0edb4dc047450001a2e1d9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:57,7/19/2022 21:57,IP Address,100.0,33.0,True,7/19/2022 21:57,R_cIUk4JGhbM8FaVj,,,,,anonymous,EN,"Not employed, NOT looking for work","$0 - $19,999",White or Caucasian (Non-Hispanic),Some college but no degree,30.0,Male,True,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,Real,,,True,True,7/19/2022 21:58,7/19/2022 21:59,IP Address,100.0,57.0,True,7/19/2022 21:59,R_PHUy4JyXOjXa4Pn,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
54,2022-07-19 21:54:00,7/19/2022 21:57,IP Address,100,182,True,7/19/2022 21:57,R_OvtuCfc1u7CVuOR,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,414x896,Very little,Angry,Never,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Once a month,,arm4_interactive,6103d542ec91401f4c512c61,6103d542ec91401f4c512c61,3,0,Real,,,Real,,,Scam,,,Scam,,,Scam,,,Real,,,Scam,,,Real,,,True,True,7/19/2022 21:59,7/19/2022 22:00,IP Address,100.0,39.0,True,7/19/2022 22:00,R_2eQMCqORTPTnwJs,,,,,anonymous,EN,"Not employed, looking for work","$0 - $19,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic),Native American, Native Hawaiian or Pacific Islander",Some college but no degree,19.0,Female,True,Real,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,True,True,7/19/2022 22:02,7/19/2022 22:03,IP Address,100.0,53.0,True,7/19/2022 22:03,R_D050KQKeYvDE7FD,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
55,2022-07-19 21:53:00,7/19/2022 21:57,IP Address,100,242,True,7/19/2022 21:57,R_4IblMwSTpm3DrcR,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 10,360x757,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Slightly Agree,A few times a year,,arm4_interactive,5d3df9b23bf3780015abf56f,5d3df9b23bf3780015abf56f,3,0,Real,,Details,Real,,,Scam,,Details,Real,,,Scam,,,Real,,,Real,,Details,Real,,Details,True,True,7/19/2022 22:02,7/19/2022 22:03,IP Address,100.0,72.0,True,7/19/2022 22:03,R_Dq1mp2OUoI73IoF,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Bachelor degree,26.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,,Real,,,True,True,7/19/2022 22:06,7/19/2022 22:07,IP Address,100.0,72.0,True,7/19/2022 22:07,R_Ava9wZZBgGLsech,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,Yes,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
56,2022-07-19 21:55:00,7/19/2022 21:57,IP Address,100,132,True,7/19/2022 21:57,R_3nMGJRElXNNFmo2,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1920x1080,Quite a lot,Frustrated,Only some of the time,Government should do more to solve problems.,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a month,,arm1_control,5c80a83573e3990001687214,5c80a83573e3990001687214,2,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:57,7/19/2022 21:58,IP Address,100.0,33.0,True,7/19/2022 21:58,R_22LFoNZ9MZs4cvq,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$40,000 - $59,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,38.0,Female,True,Real,,Details,Real,,,Real,,,Real,,Details,Scam,,,Scam,,,Real,,,,,,True,False,7/19/2022 21:59,7/19/2022 22:00,IP Address,100.0,61.0,True,7/19/2022 22:00,R_RzsC21oeZn7WYDv,,,,,anonymous,EN,Someone otherwise claiming to be from an organization or group they weren't really from,No,,No,No,Often,Often,Often,"Yes, use the responses.",True,1,True
57,2022-07-19 21:50:00,7/19/2022 21:58,IP Address,100,464,True,7/19/2022 21:58,R_SOb5fm1SfBegEyB,,,,,anonymous,EN,,Yes,,Safari,15.5,Macintosh,1440x900,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Disagree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Slightly Agree,Agree,Once a week,,arm4_interactive,5e246a245e04db6e93e22666,5e246a245e04db6e93e22666,0,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Scam,,,Scam,,,True,True,7/19/2022 22:05,7/19/2022 22:06,IP Address,100.0,74.0,True,7/19/2022 22:06,R_bkr2HiQG7rGPKi5,,,,,anonymous,EN,"Not employed, looking for work","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,71.0,Female,True,Scam,,,Real,,,Scam,,,Real,,,Scam,,,Scam,,,Real,,,,,,True,False,,,,,,,,,,,,,,,,,,,,,,,,False,1,True
58,2022-07-19 21:56:00,7/19/2022 21:58,IP Address,100,117,True,7/19/2022 21:58,R_1FkrVmssCRgbC7f,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,390x844,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Disagree,Slightly Agree,Strongly Disagree,A few times a year,,arm1_control,60edb36db1761c42b182fe49,60edb36db1761c42b182fe49,4,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:58,7/19/2022 21:59,IP Address,100.0,46.0,True,7/19/2022 21:59,R_33wqJ8fajVf8JIk,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$80,000 - $99,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,35.0,Male,True,Scam,,Details,Real,Click,,Scam,,,Real,,Details,Scam,,,Real,,Details,Real,,Details,,,,True,False,7/19/2022 22:03,7/19/2022 22:04,IP Address,100.0,58.0,True,7/19/2022 22:04,R_1LtCC7s0pHSZhN3,,,,,anonymous,EN,"Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from",No,,Yes,Yes,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
59,2022-07-19 21:54:00,7/19/2022 21:59,IP Address,100,266,True,7/19/2022 21:59,R_2eRWIs1UbTEni2O,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1920x1080,Some,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Strongly Disagree,Disagree,Disagree,Strongly Disagree,Neither Agree nor Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Disagree,Once a week,,arm1_control,614ca7f8fc7cba1b74101bfe,614ca7f8fc7cba1b74101bfe,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 21:59,7/19/2022 21:59,IP Address,100.0,25.0,True,7/19/2022 21:59,R_2tgpiYyQ2dOSMTb,,,,,anonymous,EN,"Not employed, looking for work","$20,000 - $39,999","White or Caucasian (Non-Hispanic),African American or African (Non-Hispanic)",Bachelor degree,23.0,Male,True,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,Real,,,,,,True,False,7/19/2022 22:00,7/19/2022 22:01,IP Address,100.0,58.0,True,7/19/2022 22:01,R_0c8tfIVJCqxjL6p,,,,,anonymous,EN,,,,,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
60,2022-07-19 21:57:00,7/19/2022 21:59,IP Address,100,117,True,7/19/2022 21:59,R_3h5wY2iwkM0U67W,,,,,anonymous,EN,,Yes,,Safari iPhone,14.1.2,iPhone,428x926,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Disagree,Disagree,Slightly Agree,Agree,Strongly Agree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm4_interactive,5eed8bec94fa2f1be77c189a,5eed8bec94fa2f1be77c189a,4,0,Real,,,Real,,,Scam,,Details,Real,,,Real,,,Real,,,Scam,,Details,Real,,,True,True,7/19/2022 22:00,7/19/2022 22:01,IP Address,100.0,24.0,True,7/19/2022 22:01,R_1dG4g7DC1ZAWNeR,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",26.0,Female,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Scam,,,Scam,,Details,Real,,Details,,,,True,False,7/19/2022 22:01,7/19/2022 22:02,IP Address,100.0,35.0,True,7/19/2022 22:02,R_1DYJzKIJjG7CpUN,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
61,2022-07-19 21:58:00,7/19/2022 22:00,IP Address,100,118,True,7/19/2022 22:00,R_1M3vKAmny4DdHNx,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Android 11,432x960,None at all,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm4_interactive,60ebd106ca635af4d76098cd,60ebd106ca635af4d76098cd,0,0,Scam,,,Real,,,Real,,,Real,,,Real,,,Real,,,Scam,,,Real,,,True,True,7/19/2022 22:01,7/19/2022 22:02,IP Address,100.0,43.0,True,7/19/2022 22:02,R_2qjC8uTFNCs3XXj,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",White or Caucasian (Non-Hispanic),"High school degree or equivalent (e.g., GED)",35.0,Male,True,Real,,,Real,,,Real,,,Real,,,Both,,,Both,,,Both,,,Both,,,True,True,7/19/2022 22:04,7/19/2022 22:04,IP Address,100.0,37.0,True,7/19/2022 22:04,R_x4TSCBClUGUllJL,,,,,anonymous,EN,Someone selling fraudulent goods or services,No,,No,No,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
62,2022-07-19 22:01:00,7/19/2022 22:02,IP Address,100,58,True,7/19/2022 22:02,R_5BccP8b61qsUidj,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,2560x1440,Very little,Basically content,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,,A few times a year,,arm4_interactive,61fa92f15719bc09cb834b86,61fa92f15719bc09cb834b86,3,0,Real,,,Real,Click,,Scam,,Details,Real,,,Real,,,Real,,,Real,,Details,Scam,,Details,True,True,7/19/2022 22:06,7/19/2022 22:06,IP Address,100.0,16.0,True,7/19/2022 22:06,R_1ozgBD5UbCWJwnz,,,,,anonymous,EN,"Employed, working 1-29 hours per week","$20,000 - $39,999",Asian American or Asian,Associate degree,20.0,Male,True,Real,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,,,,True,False,7/19/2022 22:07,7/19/2022 22:08,IP Address,100.0,35.0,True,7/19/2022 22:08,R_QhqCQsCBR9EJbDH,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone claiming to be from the company where you work (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Often,Some of the time,Some of the time,"Yes, use the responses.",True,1,True
63,2022-07-19 22:00:00,7/19/2022 22:03,IP Address,100,160,True,7/19/2022 22:03,R_1LLHNRZLVXAowGQ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Android 12,477x1005,Some,Angry,Only some of the time,Government should do more to solve problems.,Agree,Disagree,Slightly Agree,Agree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,62ad47efae8fdd544c48019f,62ad47efae8fdd544c48019f,3,0,Real,,,Real,,,Scam,,,Real,,,Real,,,Real,,,Real,Click,,Scam,,Details,True,True,7/19/2022 22:07,7/19/2022 22:08,IP Address,100.0,36.0,True,7/19/2022 22:08,R_2Po3Q15hkakv2lq,,,,,anonymous,EN,"Employed, working 30 or more hours per week","$60,000 - $79,999",White or Caucasian (Non-Hispanic),Bachelor degree,30.0,Male,True,Scam,,Details,Real,,,Scam,,,Real,,Details,Real,,,Real,,Details,Real,,,Real,,,True,True,7/19/2022 22:10,7/19/2022 22:10,IP Address,100.0,58.0,True,7/19/2022 22:11,R_2Bneici2ROBknB8,,,,,anonymous,EN,"Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,Yes,Often,Some of the time,Often,"Yes, use the responses.",True,1,True
64,2022-07-19 21:58:00,7/19/2022 22:03,IP Address,100,283,True,7/19/2022 22:03,R_3GjqBdIpoxiqnpp,,,,,anonymous,EN,,Yes,,Safari iPhone,15.5,iPhone,375x667,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Agree,Agree,Agree,Agree,Agree,A few times a week / Daily,,arm1_control,6108469c7d486eac3c1629d3,6108469c7d486eac3c1629d3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:03,7/19/2022 22:04,IP Address,100.0,61.0,True,7/19/2022 22:04,R_2dm7Ax3i9llMHom,,,,,anonymous,EN,"Not employed, NOT looking for work","$20,000 - $39,999",White or Caucasian (Non-Hispanic),Some college but no degree,32.0,Female,True,Real,,,Real,,,Scam,,,Real,,,Scam,,,Real,,,Real,,,,,,True,False,7/19/2022 22:05,7/19/2022 22:07,IP Address,100.0,100.0,True,7/19/2022 22:07,R_3gTUDCXOl2LrXoB,,,,,anonymous,EN,,,,,No,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",True,1,True
65,2022-07-19 22:00:00,7/19/2022 22:03,IP Address,100,168,True,7/19/2022 22:03,R_3dLzBM236XgPzMV,,,,,anonymous,EN,,Yes,,Chrome iPhone,103.0.5060.63,iPhone,390x844,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Disagree,Agree,Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Agree,Disagree,A few times a week / Daily,,arm1_control,5e0f5a13b633b567cb8152fa,5e0f5a13b633b567cb8152fa,3,1,,,,,,,,,,,,,,,,,,,,,,,,,False,False,7/19/2022 22:03,7/19/2022 22:04,IP Address,100.0,41.0,True,7/19/2022 22:04,R_1o1t5AocuaUjL45,,,,,anonymous,EN,"Not employed, NOT looking for work","$100,000 - $149,999",White or Caucasian (Non-Hispanic),Graduate or professional degree,46.0,Female,True,Scam,,Details,Real,Click,,Real,,,Real,,Details,Scam,,,Real,,Details,Real,,,,,,True,False,7/19/2022 22:06,7/19/2022 22:07,IP Address,100.0,62.0,True,7/19/2022 22:07,R_2BbUCA569Zjf63G,,,,,anonymous,EN,"Someone claiming to be from the Social Security Administration (but wasn't),Someone claiming to be from the IRS (but wasn't),Someone claiming to be from another government agency (but wasn't),Someone otherwise claiming to be from an organization or group they weren't really from,Someone selling fraudulent goods or services",No,,No,No,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",True,1,True
