StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Consent_BBB,Consent_Prolific,ParticipantID,Metainfo_Browser,Metainfo_Version,Metainfo_Operating System,Metainfo_Resolution,govt_trust_1,govt_trust_2,govt_trust_3,govt_trust_4,internet_trust_1,internet_trust_2,internet_trust_3,internet_trust_4,internet_trust_5,internet_trust_6,internet_trust_7,internet_trust_8,ssa_trust_1,ssa_trust_2,ssa_trust_3,ssa_trust_4,ssa_trust_5,ssa_trust_6,ssa_trust_7,ssa_trust_8,ssa_trust_9,ssa_trust_10,OnlineShopping,BID,surveyArm,PROLIFIC_PID,PID
7/9/2022 15:41,7/9/2022 15:46,IP Address,100,279,TRUE,7/9/2022 15:46,R_3oC3V2F7d30DDpQ,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Agree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a month,,arm3_tips,6299c24a54b9f80dc6f5afeb,6299c24a54b9f80dc6f5afeb
7/9/2022 15:41,7/9/2022 15:46,IP Address,100,295,TRUE,7/9/2022 15:46,R_2uDt77Ph6MTXLrv,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Disagree,Strongly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm4_interactive,614e2236a3fba7005c31ed93,614e2236a3fba7005c31ed93
7/9/2022 15:44,7/9/2022 15:46,IP Address,100,120,TRUE,7/9/2022 15:46,R_2R98KSYKbUd7VSO,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm3_tips,5c742339e621f900163f4543,5c742339e621f900163f4543
7/9/2022 15:43,7/9/2022 15:46,IP Address,100,218,TRUE,7/9/2022 15:46,R_30xaUzsMYmT0Sox,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,A few times a year,,arm3_tips,56d39b96da2aaa000dab6178,56d39b96da2aaa000dab6178
7/9/2022 15:42,7/9/2022 15:46,IP Address,100,238,TRUE,7/9/2022 15:46,R_XN82UG3tk9emI9j,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.1,1920x1080,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Disagree,A few times a year,,arm4_interactive,5de831cad4995d000c5fb540,5de831cad4995d000c5fb540
7/9/2022 15:37,7/9/2022 15:46,IP Address,100,582,TRUE,7/9/2022 15:46,R_3htsaFYasCShpfG,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Quite a lot,Frustrated,Never,Government is doing too many things better left to businesses and individuals.,Agree,Slightly Agree,Slightly Agree,Agree,Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Disagree,Once a week,,arm2_generalinfo,5dd352c51c219b35931aefd1,5dd352c51c219b35931aefd1
7/9/2022 15:43,7/9/2022 15:47,IP Address,100,220,TRUE,7/9/2022 15:47,R_sXz4Ew1E559ECoF,,,,,anonymous,EN,,Yes,,Chrome,102.0.0.0,Windows NT 10.0,1098x618,Some,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm2_generalinfo,5dec01e809c107301c5e307f,5dec01e809c107301c5e307f
7/9/2022 15:25,7/9/2022 15:47,IP Address,100,1298,TRUE,7/9/2022 15:47,R_30quu3vPBDCyc9B,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,58043bb3bd8a970001fdef44,58043bb3bd8a970001fdef44
7/9/2022 15:43,7/9/2022 15:47,IP Address,100,213,TRUE,7/9/2022 15:47,R_1LIgtiYW7W7p0GB,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1715x965,Some,Frustrated,Most of the time,Government should do more to solve problems.,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Agree,Agree,Slightly Agree,Once a month,,arm4_interactive,5c1150e31e7d6900018207ef,5c1150e31e7d6900018207ef
7/9/2022 15:45,7/9/2022 15:47,IP Address,100,144,TRUE,7/9/2022 15:47,R_2rr8xlaJTelWGSw,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 6.1,1360x768,Very little,Frustrated,Never,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,A few times a year,,arm1_control,5e28e8730fd86a0a19e084cd,5e28e8730fd86a0a19e084cd
7/9/2022 15:43,7/9/2022 15:47,IP Address,100,218,TRUE,7/9/2022 15:47,R_3Dbu3LcNB4b7i7i,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Slightly Agree,Strongly Disagree,Disagree,Neither Agree nor Disagree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Once a month,,arm2_generalinfo,6100294b4c2a8174def1cc35,6100294b4c2a8174def1cc35
7/9/2022 15:44,7/9/2022 15:47,IP Address,100,181,TRUE,7/9/2022 15:47,R_2ZIUtFB3XAbCNzk,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS x86_64 14816.82.0,1366x768,Very little,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Once a week,,arm4_interactive,5e72e0d8adc903240ac70891,5e72e0d8adc903240ac70891
7/9/2022 15:44,7/9/2022 15:47,IP Address,100,188,TRUE,7/9/2022 15:47,R_1pSUqT6GrVQsXvI,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm3_tips,5e78bf026d9a62443b9d5b74,5e78bf026d9a62443b9d5b74
7/9/2022 15:45,7/9/2022 15:47,IP Address,100,159,TRUE,7/9/2022 15:47,R_3JeLg3GZInlPWrY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,5fb2041681fe9376804e1249,5fb2041681fe9376804e1249
7/9/2022 15:34,7/9/2022 15:47,IP Address,100,781,TRUE,7/9/2022 15:47,R_3PdcWE4F1sNkDDT,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1366x768,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Agree,Agree,Agree,Slightly Agree,Disagree,Disagree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,A few times a year,,arm4_interactive,60ffae39406f5e4035c8dea0,60ffae39406f5e4035c8dea0
7/9/2022 15:24,7/9/2022 15:47,IP Address,100,1428,TRUE,7/9/2022 15:47,R_2cBoPREtsoF37BB,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1280x800,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Agree,Slightly Agree,Strongly Agree,Agree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Once a month,,arm2_generalinfo,6162d7f2f4d650e7eec2e5b7,6162d7f2f4d650e7eec2e5b7
7/9/2022 15:45,7/9/2022 15:47,IP Address,100,167,TRUE,7/9/2022 15:47,R_1GEvcKuyN5ftI0h,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Linux x86_64,1920x1080,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Strongly Agree,Slightly Disagree,Strongly Agree,Slightly Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Agree,Slightly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Once a month,,arm3_tips,59ff47d47ecfc50001be0555,59ff47d47ecfc50001be0555
7/9/2022 15:41,7/9/2022 15:47,IP Address,100,382,TRUE,7/9/2022 15:47,R_1jqUVCAcPPLc2Hw,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1280x800,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Disagree,Strongly Disagree,Slightly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Slightly Agree,Agree,Slightly Disagree,Disagree,Agree,Slightly Disagree,Slightly Agree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm4_interactive,5ee64e85c682de3a880579c6,5ee64e85c682de3a880579c6
7/9/2022 15:45,7/9/2022 15:48,IP Address,100,181,TRUE,7/9/2022 15:48,R_rrmOKeVOzlS8i89,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Slightly Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,A few times a week / Daily,,arm1_control,605bc8caf9e0b0f799baf6da,605bc8caf9e0b0f799baf6da
7/9/2022 15:43,7/9/2022 15:48,IP Address,100,282,TRUE,7/9/2022 15:48,R_wL8bVwGgshbBPq1,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Very little,Angry,Never,Government is doing too many things better left to businesses and individuals.,Strongly Agree,Disagree,Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm1_control,5be1ac50ca095c0001b9f717,5be1ac50ca095c0001b9f717
7/9/2022 15:45,7/9/2022 15:48,IP Address,100,198,TRUE,7/9/2022 15:48,R_80uCu1Ka1beROHT,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,CrOS aarch64 14816.82.0,1920x1080,None at all,Angry,Never,Government should do more to solve problems.,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Once a month,,arm4_interactive,5cb0affbd4a95c0015492ad9,5cb0affbd4a95c0015492ad9
7/9/2022 15:46,7/9/2022 15:48,IP Address,100,148,TRUE,7/9/2022 15:48,R_2EuSMqKS8CkHVZj,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Neither Agree nor Disagree,Slightly Disagree,Agree,Disagree,Slightly Agree,Strongly Agree,Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Once a week,,arm1_control,6234c08d8ca96438af2c7f44,6234c08d8ca96438af2c7f44
7/9/2022 15:35,7/9/2022 15:48,IP Address,100,777,TRUE,7/9/2022 15:48,R_3NQjoYbfWGjYA9L,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Angry,Only some of the time,Government is doing too many things better left to businesses and individuals.,Agree,Agree,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Disagree,Slightly Disagree,Strongly Disagree,Strongly Disagree,Slightly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Once a week,,arm3_tips,5f5ce7f940a2614f6cb6e747,5f5ce7f940a2614f6cb6e747
7/9/2022 15:45,7/9/2022 15:49,IP Address,100,217,TRUE,7/9/2022 15:49,R_2BlLs4JRHhWivLx,,,,,anonymous,EN,,Yes,,Safari iPad,15.5,iPad,768x1024,None at all,Basically content,Never,Government is doing too many things better left to businesses and individuals.,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,60f2a2b4932fed5326988e0f,60f2a2b4932fed5326988e0f
7/9/2022 15:46,7/9/2022 15:49,IP Address,100,152,TRUE,7/9/2022 15:49,R_2AMZhfXblRExoND,,,,,anonymous,EN,,Yes,,Chrome,100.0.4896.79,Windows NT 6.3,1536x864,Some,Frustrated,Most of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Slightly Agree,Agree,Slightly Disagree,Neither Agree nor Disagree,Agree,Slightly Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Slightly Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Once a month,,arm2_generalinfo,614e2b2bd900d5f91096ac12,614e2b2bd900d5f91096ac12
7/9/2022 15:48,7/9/2022 15:49,IP Address,100,75,TRUE,7/9/2022 15:49,R_2YrX0VxVtgsb4fY,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Strongly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,5fb2041681fe9376804e1249,5fb2041681fe9376804e1249
7/9/2022 15:47,7/9/2022 15:49,IP Address,100,118,TRUE,7/9/2022 15:49,R_560enYQdW8i0dWx,,,,,anonymous,EN,,Yes,,Safari,15,Macintosh,1440x900,Very little,Angry,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Slightly Agree,Agree,Agree,Slightly Agree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Once a week,,arm4_interactive,6105a3ab3439f5af30a3777b,6105a3ab3439f5af30a3777b
7/9/2022 15:47,7/9/2022 15:50,IP Address,100,167,TRUE,7/9/2022 15:50,R_1kLKHMvBB7fX3d5,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Very little,Angry,Only some of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Slightly Disagree,Slightly Disagree,Agree,Agree,Slightly Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Strongly Disagree,A few times a year,,arm3_tips,60bff9298f56d55c8ecd9adf,60bff9298f56d55c8ecd9adf
7/9/2022 15:36,7/9/2022 15:50,IP Address,100,838,TRUE,7/9/2022 15:50,R_cUgIg7SYNsrj2Yp,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1366x768,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Once a month,,arm4_interactive,62728c148af5805feea46dc8,62728c148af5805feea46dc8
7/9/2022 15:42,7/9/2022 15:50,IP Address,100,469,TRUE,7/9/2022 15:50,R_3MhhbxEcjmIKzQL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x800,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Agree,Agree,Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Slightly Agree,Once a month,,arm1_control,5fa6ce1ded47dd36825f00d7,5fa6ce1ded47dd36825f00d7
7/9/2022 15:48,7/9/2022 15:50,IP Address,100,102,TRUE,7/9/2022 15:50,R_1hEf6BeDfYzQi62,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1920x1080,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Neither Agree nor Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm3_tips,62b08bd936138c62a74f0bb8,62b08bd936138c62a74f0bb8
7/9/2022 15:46,7/9/2022 15:50,IP Address,100,232,TRUE,7/9/2022 15:50,R_2y41kLSiVpbXtF7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1280x720,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Slightly Disagree,Disagree,Slightly Agree,Agree,Agree,Agree,Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Once a week,,arm2_generalinfo,5d235fa4c9b2ee00190ed9af,5d235fa4c9b2ee00190ed9af
7/9/2022 15:32,7/9/2022 15:50,IP Address,100,1089,TRUE,7/9/2022 15:50,R_3LiFEE64aDLMuRr,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Slightly Agree,Agree,Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Agree,Disagree,A few times a week / Daily,,arm4_interactive,5dd4070a57a7e13efe25534a,5dd4070a57a7e13efe25534a
7/9/2022 15:46,7/9/2022 15:50,IP Address,100,265,TRUE,7/9/2022 15:50,R_2THLr8rfu5ZPM5S,,,,,anonymous,EN,,Yes,,Chrome,101.0.4951.40,Android 11,412x877,Some,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Agree,Agree,Slightly Agree,Strongly Agree,Disagree,Disagree,Slightly Agree,Slightly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Agree,Slightly Agree,Once a week,,arm1_control,5f9057735c69b00e72665f84,5f9057735c69b00e72665f84
7/9/2022 15:45,7/9/2022 15:50,IP Address,100,279,TRUE,7/9/2022 15:50,R_2vYOw5tUnhks3tK,,,,,anonymous,EN,,Yes,,Firefox,102,Windows NT 10.0,1024x768,None at all,Angry,Never,Government should do more to solve problems.,Slightly Disagree,Strongly Disagree,Strongly Disagree,Agree,Slightly Agree,Slightly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Agree,Slightly Agree,Strongly Disagree,Neither Agree nor Disagree,Slightly Agree,Neither Agree nor Disagree,Agree,Neither Agree nor Disagree,Strongly Disagree,Once a week,,arm2_generalinfo,5e83abb4e0a2e40fd565226d,5e83abb4e0a2e40fd565226d
7/9/2022 15:45,7/9/2022 15:50,IP Address,100,284,TRUE,7/9/2022 15:50,R_6PyMnRg821FQV9v,,,,,anonymous,EN,,Yes,,Chrome,101.0.4951.72,CrOS x86_64 14588.123.0,1366x768,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Slightly Disagree,Slightly Disagree,Neither Agree nor Disagree,Slightly Agree,Slightly Agree,Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Slightly Agree,Slightly Agree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Slightly Disagree,Once a week,,arm4_interactive,5e5c9623d3e2d3475fea5cff,5e5c9623d3e2d3475fea5cff
7/9/2022 15:46,7/9/2022 15:50,IP Address,100,244,TRUE,7/9/2022 15:50,R_vkRYGoTmJyKhCY9,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,2560x1440,None at all,Angry,Never,Government should do more to solve problems.,Agree,Slightly Agree,Disagree,Slightly Agree,Slightly Agree,Slightly Agree,Strongly Agree,Slightly Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Neither Agree nor Disagree,Neither Agree nor Disagree,Disagree,Disagree,Slightly Disagree,Strongly Disagree,Once a week,,arm4_interactive,5ea3694d838a642e5790ec0a,5ea3694d838a642e5790ec0a
7/9/2022 15:47,7/9/2022 15:50,IP Address,100,172,TRUE,7/9/2022 15:50,R_2at9ahpF7faV5DL,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Windows NT 10.0,1536x864,Very little,Frustrated,Only some of the time,Government should do more to solve problems.,Slightly Disagree,Disagree,Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Agree,Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Slightly Disagree,Slightly Disagree,Disagree,Slightly Disagree,Disagree,Once a week,,arm4_interactive,594ec90eca6e670001b2c184,594ec90eca6e670001b2c184
7/9/2022 15:48,7/9/2022 15:50,IP Address,100,161,TRUE,7/9/2022 15:50,R_oZTWKoKZyF6osr7,,,,,anonymous,EN,,Yes,,Chrome,103.0.0.0,Macintosh,1440x900,Quite a lot,Basically content,Most of the time,Government should do more to solve problems.,Disagree,Disagree,Disagree,Slightly Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,Agree,Slightly Agree,Agree,A few times a year,,arm3_tips,5ed543442db0060a955d12e1,5ed543442db0060a955d12e1
