StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,Lonely1,Lonely2,Lonely3,KeepResponse,PID
9/3/2022 7:47,9/3/2022 7:48,IP Address,100,45,TRUE,9/3/2022 7:48,R_cM9bTHKiVMXGh2x,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",597e78d513dc5e0001e2f818
9/3/2022 7:48,9/3/2022 7:49,IP Address,100,38,TRUE,9/3/2022 7:49,R_24CVaIsYMvLuXW6,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5b0fa626bd9c310001568d6c
9/3/2022 7:48,9/3/2022 7:50,IP Address,100,83,TRUE,9/3/2022 7:50,R_AFpakjTkCgoYoBb,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",60469275f75cd607f61fb973
9/3/2022 7:52,9/3/2022 7:53,IP Address,100,26,TRUE,9/3/2022 7:53,R_2Y2LjFBshbWxEF8,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",614f22dfa54d9361b45c3052
9/3/2022 7:57,9/3/2022 7:57,IP Address,100,28,TRUE,9/3/2022 7:57,R_3dEw95GntcaJs1O,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62ea3271cc6c19525f896495
9/3/2022 7:59,9/3/2022 8:00,IP Address,100,41,TRUE,9/3/2022 8:00,R_22qRBy02l5SgXZm,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",628be2a982b04281c95ddf81
9/3/2022 8:07,9/3/2022 8:08,IP Address,100,48,TRUE,9/3/2022 8:08,R_3EWjtgJUabVTfPS,,,,,anonymous,EN,Hardly ever,Some of the time,Hardly ever,"Yes, use the responses.",62ee63b3db5c7b508cb356ec
9/3/2022 8:08,9/3/2022 8:08,IP Address,100,30,TRUE,9/3/2022 8:08,R_2dgSvwbp4HRDlZn,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5e9f70a9eec34b1108c84413
9/3/2022 8:23,9/3/2022 8:25,IP Address,100,86,TRUE,9/3/2022 8:25,R_cH08oRWikcDzI89,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",610008383c0a128712403745
9/3/2022 8:41,9/3/2022 8:42,IP Address,100,34,TRUE,9/3/2022 8:42,R_3nAjmZnbFTTukY8,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",62711f73b2dbf1f1867a703c
9/3/2022 8:43,9/3/2022 8:43,IP Address,100,20,TRUE,9/3/2022 8:43,R_10x6PY48J0LpHHR,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5a0f3abf6e1ea9000124eeaf
9/3/2022 8:43,9/3/2022 8:44,IP Address,100,24,TRUE,9/3/2022 8:44,R_vwVcGd7sEQvfEEV,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",600311bfedefe536b70dbca0
9/3/2022 8:52,9/3/2022 8:52,IP Address,100,24,TRUE,9/3/2022 8:52,R_WDHVSMKtQbWewYF,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5c1a4d7d1aea120001fdd685
9/3/2022 8:53,9/3/2022 8:55,IP Address,100,98,TRUE,9/3/2022 8:55,R_2RQARXDRQo6IvQD,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5a81a9f0ae9a0b0001a9c63a
9/3/2022 9:01,9/3/2022 9:01,IP Address,100,17,TRUE,9/3/2022 9:01,R_1LRp6DyeG3PdQSW,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",5977e3867412f8000194e1fe
9/3/2022 9:03,9/3/2022 9:03,IP Address,100,26,TRUE,9/3/2022 9:03,R_21cGfEApicjkKfM,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",62dccf664ff0895a60cfdda2
9/3/2022 9:06,9/3/2022 9:07,IP Address,100,16,TRUE,9/3/2022 9:07,R_3m4CoOV1T8n5VFf,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5aa6e29435237b0001130d68
9/3/2022 9:09,9/3/2022 9:10,IP Address,100,74,TRUE,9/3/2022 9:10,R_cIrf82JnDzYSq8V,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f7a43fe18c1f614b4529aa9
9/3/2022 9:11,9/3/2022 9:11,IP Address,100,36,TRUE,9/3/2022 9:11,R_2D5EgSNvo7Q7X0v,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5cba1809102bd400130c19e7
9/3/2022 9:14,9/3/2022 9:14,IP Address,100,21,TRUE,9/3/2022 9:14,R_2pPlnZoSecxn21t,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c2dae2110677f0001dd1137
9/3/2022 9:19,9/3/2022 9:19,IP Address,100,16,TRUE,9/3/2022 9:19,R_25M8UsyQSLDolty,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f484cef1d9c4630fdf85265
9/3/2022 9:22,9/3/2022 9:23,IP Address,100,36,TRUE,9/3/2022 9:23,R_O3TKLvuVvDZjcQx,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5caa4435fd086000196ddf13
9/3/2022 9:27,9/3/2022 9:28,IP Address,100,20,TRUE,9/3/2022 9:28,R_1eVLQuEbjoUysKc,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60fc5d49ff20168d794fe083
9/3/2022 9:29,9/3/2022 9:30,IP Address,100,25,TRUE,9/3/2022 9:30,R_3JEjgAzUiN3VEBj,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",6091ebb375f9f6e9e1acaef8
9/3/2022 9:31,9/3/2022 9:32,IP Address,100,39,TRUE,9/3/2022 9:32,R_2Y9EDJlRPy6gQNJ,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",60051d10e63710373daee6e7
9/3/2022 9:36,9/3/2022 9:37,IP Address,100,58,TRUE,9/3/2022 9:37,R_1dFEoQzga2CAiPl,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",611291090e626fdfde536f38
9/3/2022 9:39,9/3/2022 9:40,IP Address,100,46,TRUE,9/3/2022 9:40,R_1DON4RhgKcrpkti,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"No, the responses shouldn't be used.",62eab49b3494af2a6cb7348d
9/3/2022 9:40,9/3/2022 9:41,IP Address,100,44,TRUE,9/3/2022 9:41,R_22Wi63vHxD1WM2S,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",614795c351b6c8373e6225fb
9/3/2022 9:42,9/3/2022 9:43,IP Address,100,73,TRUE,9/3/2022 9:43,R_3QRdpHGileVAjCq,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5eebe3f7507eb33cfc5536a6
9/3/2022 9:46,9/3/2022 9:47,IP Address,100,25,TRUE,9/3/2022 9:47,R_vIgkHPQZDMpoRvr,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",6101d7d0ee4b4bd732136ee7
9/3/2022 9:53,9/3/2022 9:54,IP Address,100,59,TRUE,9/3/2022 9:54,R_3jdjj48fNUlNkXC,,,,,anonymous,EN,Some of the time,Often,Some of the time,"Yes, use the responses.",5d6420263e95f50001053ce4
9/3/2022 9:54,9/3/2022 9:55,IP Address,100,61,TRUE,9/3/2022 9:55,R_2qk0upj5NaTTytT,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5df040fa82b88c0a7c698dd8
9/3/2022 9:55,9/3/2022 9:55,IP Address,100,36,TRUE,9/3/2022 9:55,R_3qQ0rgtTanIZl6Z,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",614fca8245a450546842e487
9/3/2022 9:56,9/3/2022 9:57,IP Address,100,24,TRUE,9/3/2022 9:57,R_3qKdlVFNFG4Q4mD,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62e99581e7c2c668d3969499
9/3/2022 9:58,9/3/2022 9:58,IP Address,100,31,TRUE,9/3/2022 9:58,R_3PvNOHiDZdcS6KC,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5d226b35d75330001c7a3d95
9/3/2022 10:08,9/3/2022 10:09,IP Address,100,59,TRUE,9/3/2022 10:09,R_3fy4QffrcIiLVJw,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",614b76b790f0bdbc64a06cee
9/3/2022 10:20,9/3/2022 10:21,IP Address,100,39,TRUE,9/3/2022 10:21,R_2dp4hXxfwZOQ1tw,,,,,anonymous,EN,Often,Hardly ever,Some of the time,"Yes, use the responses.",627121bbdd4e39bcc0a0079f
9/3/2022 10:21,9/3/2022 10:22,IP Address,100,27,TRUE,9/3/2022 10:22,R_2QPSiMCrMsHxpQU,,,,,anonymous,EN,Often,Often,Some of the time,"Yes, use the responses.",5cba534ff7b6150017add408
9/3/2022 10:27,9/3/2022 10:28,IP Address,100,47,TRUE,9/3/2022 10:28,R_1Du1s2NZWXNCD8a,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",60b8242021561f7827855c02
9/3/2022 10:48,9/3/2022 10:48,IP Address,100,27,TRUE,9/3/2022 10:48,R_ylTh45OgarRoWsx,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62e0326dbbda328df3ceade2
9/3/2022 10:53,9/3/2022 10:54,IP Address,100,29,TRUE,9/3/2022 10:54,R_3FW3z6A3yOOUaIm,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",611edfe04f9fc63d5fe3084b
9/3/2022 11:03,9/3/2022 11:04,IP Address,100,37,TRUE,9/3/2022 11:04,R_2DU2w8dJefK1e7r,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60f20b2fe513c31967922ad5
9/3/2022 11:05,9/3/2022 11:06,IP Address,100,54,TRUE,9/3/2022 11:06,R_12a7AW5wvgJTfn5,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",5f690f742f60ad0e80c1c605
9/3/2022 11:07,9/3/2022 11:07,IP Address,100,21,TRUE,9/3/2022 11:07,R_33qfNrDtXFnOjlf,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62eee9fbde439d5853ce2efb
9/3/2022 11:17,9/3/2022 11:17,IP Address,100,25,TRUE,9/3/2022 11:17,R_1o5vwsunisfMIzS,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5de9ce848b29320fd922c587
9/3/2022 11:18,9/3/2022 11:19,IP Address,100,39,TRUE,9/3/2022 11:19,R_3p9lgPuIbA5ClJO,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60c50f3ccf2eebcf270b9488
9/3/2022 11:32,9/3/2022 11:33,IP Address,100,46,TRUE,9/3/2022 11:33,R_xm6NtGcAcvHYdqh,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",59dc4083ae9f950001d83b4b
9/3/2022 11:34,9/3/2022 11:35,IP Address,100,40,TRUE,9/3/2022 11:35,R_pRah8iQGkeUeunD,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62e86c71987bb487b1ea2a4f
9/3/2022 11:34,9/3/2022 11:35,IP Address,100,55,TRUE,9/3/2022 11:35,R_dpp03mdKdNYDXZD,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",608c8a30f56774708f1481d1
9/3/2022 11:43,9/3/2022 11:44,IP Address,100,36,TRUE,9/3/2022 11:44,R_0O4AZDn7qOENryx,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c6babadec1fb80001c18bed
9/3/2022 11:46,9/3/2022 11:46,IP Address,100,24,TRUE,9/3/2022 11:46,R_4PB9ULeJPB94mtj,,,,,anonymous,EN,Often,Some of the time,Often,"Yes, use the responses.",611c4b67ef5ef50313395ffb
9/3/2022 11:56,9/3/2022 11:57,IP Address,100,32,TRUE,9/3/2022 11:57,R_1Nfb89qo9uFCefP,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61699140a87c73f10eb7853a
9/3/2022 11:57,9/3/2022 11:57,IP Address,100,40,TRUE,9/3/2022 11:57,R_2w7trVudYUdignF,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",5dd72efa82569a6d38e06854
9/3/2022 11:58,9/3/2022 11:58,IP Address,100,18,TRUE,9/3/2022 11:58,R_3sp5m7M8mUQp0V6,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6102d5e6ff92a8dd0cce6b8f
9/3/2022 12:02,9/3/2022 12:03,IP Address,100,23,TRUE,9/3/2022 12:03,R_0e92Vbm2OUmY3Hb,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",600735ac42969f1dbea8a16f
9/3/2022 12:09,9/3/2022 12:10,IP Address,100,53,TRUE,9/3/2022 12:10,R_1jxp0TKMcrX9bjv,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",59870a8c644ea4000126ede3
9/3/2022 12:14,9/3/2022 12:14,IP Address,100,29,TRUE,9/3/2022 12:14,R_24CoFFHsYfaXQGy,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62e6c5d05d354e1f99d612e4
9/3/2022 12:17,9/3/2022 12:18,IP Address,100,31,TRUE,9/3/2022 12:18,R_1mJhDZT2kXfSzPL,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",61fa94315719bc09cb834ea0
9/3/2022 12:27,9/3/2022 12:28,IP Address,100,21,TRUE,9/3/2022 12:28,R_wMMBFUTnhqVkFih,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f4849042648171ef6c2cdf8
9/3/2022 12:29,9/3/2022 12:30,IP Address,100,41,TRUE,9/3/2022 12:30,R_1g7nDXZ5D5Ftpt1,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60ecb25ee217144ae792404c
9/3/2022 12:35,9/3/2022 12:36,IP Address,100,48,TRUE,9/3/2022 12:36,R_2S7CPfe0ipHDPc6,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",60fdf439667428ddf589f80f
9/3/2022 12:36,9/3/2022 12:37,IP Address,100,47,TRUE,9/3/2022 12:37,R_1gwMOmgrAB9tfjb,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",60add0771be3747b21f5b804
9/3/2022 12:37,9/3/2022 12:37,IP Address,100,16,TRUE,9/3/2022 12:37,R_3Jarn96hNfOM5u4,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e551a9020cb9e000b1e141f
9/3/2022 12:38,9/3/2022 12:38,IP Address,100,15,TRUE,9/3/2022 12:38,R_3oQOJz68xVUcMgS,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5c33ccf9377d960001044af0
9/3/2022 12:42,9/3/2022 12:43,IP Address,100,31,TRUE,9/3/2022 12:43,R_2cenDMpQleX5jgJ,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5dfaa06b5005cc807174ba46
9/3/2022 12:44,9/3/2022 12:45,IP Address,100,23,TRUE,9/3/2022 12:45,R_33vgRHgCrMLUlGP,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",6286d3ac3a161dab706a695c
9/3/2022 13:00,9/3/2022 13:00,IP Address,100,30,TRUE,9/3/2022 13:00,R_3Di5LdUdKuNBZNR,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",6102490fa0490165884ff088
9/3/2022 13:11,9/3/2022 13:11,IP Address,100,27,TRUE,9/3/2022 13:11,R_3fPgZDFqbl6vZJU,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",5dbd796ee8add82bd3ef7878
9/3/2022 13:13,9/3/2022 13:14,IP Address,100,48,TRUE,9/3/2022 13:14,R_1irGK1ttDQJbCNK,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",610b1a9f84ca0547e1342cef
9/3/2022 13:14,9/3/2022 13:14,IP Address,100,17,TRUE,9/3/2022 13:14,R_OrpL9Q2tjO0cFGh,,,,,anonymous,EN,Often,Some of the time,Some of the time,"Yes, use the responses.",6019ee6f2f08d9171cce18cb
9/3/2022 13:15,9/3/2022 13:16,IP Address,100,35,TRUE,9/3/2022 13:16,R_1oCjwQGjEETj3gt,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",614f58258eaf7063aa888d90
9/3/2022 13:21,9/3/2022 13:22,IP Address,100,52,TRUE,9/3/2022 13:22,R_22XG1BNfOxvj8cV,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",61071715ef66759482346ce4
9/3/2022 13:28,9/3/2022 13:28,IP Address,100,18,TRUE,9/3/2022 13:28,R_2B3dTgwUIV2j9px,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",62dc292b3a585ccfd11f9bc9
9/3/2022 13:29,9/3/2022 13:31,IP Address,100,138,TRUE,9/3/2022 13:31,R_Y4YOIIojQgU3No5,,,,,anonymous,EN,Often,Often,Some of the time,"Yes, use the responses.",5decaac46e09cf3792805023
9/3/2022 13:33,9/3/2022 13:34,IP Address,100,21,TRUE,9/3/2022 13:34,R_2YtB2kH9VhVXKr9,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5d1b4ec634783e0001336019
9/3/2022 13:44,9/3/2022 13:45,IP Address,100,25,TRUE,9/3/2022 13:45,R_2xKnoB9hrGi7MMp,,,,,anonymous,EN,Hardly ever,Some of the time,Some of the time,"Yes, use the responses.",5c8541b79c5a3000016b2597
9/3/2022 13:46,9/3/2022 13:46,IP Address,100,22,TRUE,9/3/2022 13:46,R_AzA8074j61OwrFD,,,,,anonymous,EN,Some of the time,Often,Some of the time,"Yes, use the responses.",5ebb51e14fa5d7123c03615c
9/3/2022 13:52,9/3/2022 13:52,IP Address,100,29,TRUE,9/3/2022 13:52,R_9vqRS6fbG336fjb,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",5f85f217f845b10f388f2ce7
9/3/2022 13:58,9/3/2022 13:59,IP Address,100,55,TRUE,9/3/2022 13:59,R_22r9ghNqKLb9crq,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",6234b670fac1a65a6f832f32
9/3/2022 14:01,9/3/2022 14:01,IP Address,100,34,TRUE,9/3/2022 14:01,R_3qVFyuq1HpUJGat,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",62e0264bb9de5e42309c261d
9/3/2022 14:02,9/3/2022 14:02,IP Address,100,26,TRUE,9/3/2022 14:02,R_3PN64R2KvBUGY5c,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5b2867d65b5c0900018adf1c
9/3/2022 14:12,9/3/2022 14:12,IP Address,100,27,TRUE,9/3/2022 14:12,R_SC5WuQdUbVSC6iZ,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5c675fad8f100a000107e249
9/3/2022 14:12,9/3/2022 14:13,IP Address,100,64,TRUE,9/3/2022 14:13,R_123z3EXTFZ0tcoF,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",6172316cd8b547db367c4e8e
9/3/2022 14:16,9/3/2022 14:17,IP Address,100,31,TRUE,9/3/2022 14:17,R_3Krw1Ou9i1CjHWO,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",588e251908e6b200011a7253
9/3/2022 14:23,9/3/2022 14:23,IP Address,100,27,TRUE,9/3/2022 14:23,R_1MKXfg2rPynjvwr,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5f2e341083467e199cfb3d7c
9/3/2022 14:24,9/3/2022 14:25,IP Address,100,38,TRUE,9/3/2022 14:25,R_2fdhH0eth4RyOj3,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5d520a2a08c3b00019384072
9/3/2022 14:26,9/3/2022 14:26,IP Address,100,36,TRUE,9/3/2022 14:26,R_25zwxINxBxfFWSJ,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",628e5150b3ccb8a00918c44e
9/3/2022 14:39,9/3/2022 14:39,IP Address,100,37,TRUE,9/3/2022 14:39,R_1NkmMCwdpzouhVB,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",5f7f4710b52bcd0b3ec52e62
9/3/2022 14:44,9/3/2022 14:45,IP Address,100,26,TRUE,9/3/2022 14:45,R_3NFdIqNzbJ6IIyD,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",5d3522b6eac3d50017df02cb
9/3/2022 14:46,9/3/2022 14:47,IP Address,100,40,TRUE,9/3/2022 14:47,R_1Gvkoq6iHSBWtTH,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",60c281ca3b30b64f4b6c4872
9/3/2022 14:53,9/3/2022 14:54,IP Address,100,26,TRUE,9/3/2022 14:54,R_CeJ2ORy6CPIKEed,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",6110e2abc07c7c23f0bcc41f
9/3/2022 15:00,9/3/2022 15:01,IP Address,100,27,TRUE,9/3/2022 15:01,R_1F9W1Vskx07GkK0,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",60da8a02188689fb1a8e2700
9/3/2022 15:19,9/3/2022 15:20,IP Address,100,38,TRUE,9/3/2022 15:20,R_55CLdCGYizsSwAp,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",6273e8b5fdcdaed810eca006
9/3/2022 15:20,9/3/2022 15:21,IP Address,100,47,TRUE,9/3/2022 15:21,R_1P03I3GDXPNA0K9,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",62e8528dccab733ca9df4bc8
9/3/2022 15:23,9/3/2022 15:24,IP Address,100,68,TRUE,9/3/2022 15:24,R_0jqMJsreoL0zAc1,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5c6f1611922d7a00017cb800
9/3/2022 15:26,9/3/2022 15:27,IP Address,100,44,TRUE,9/3/2022 15:27,R_31RYgZLQime3Fu9,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",622a04c3557ea04c82c8f62f
9/3/2022 15:27,9/3/2022 15:28,IP Address,100,28,TRUE,9/3/2022 15:28,R_2VmVQqu9VgOygyl,,,,,anonymous,EN,Some of the time,Some of the time,Often,"Yes, use the responses.",60d5ff02fef54b0399953c12
9/3/2022 15:27,9/3/2022 15:28,IP Address,100,17,TRUE,9/3/2022 15:28,R_1gzJ8yePSDGqlRt,,,,,anonymous,EN,Some of the time,Some of the time,Some of the time,"Yes, use the responses.",616202f3ca5b3ab47923ee80
9/3/2022 15:31,9/3/2022 15:32,IP Address,100,35,TRUE,9/3/2022 15:32,R_1reU2QHb7Jf3g6I,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",5fcc103fb2ab80a01f32f7ae
9/3/2022 15:32,9/3/2022 15:33,IP Address,100,41,TRUE,9/3/2022 15:33,R_1kHOMeso4fo8t2x,,,,,anonymous,EN,Hardly ever,Hardly ever,Some of the time,"Yes, use the responses.",6107d8ee8bd9a035d04f6d98
9/3/2022 15:37,9/3/2022 15:37,IP Address,100,37,TRUE,9/3/2022 15:37,R_0BWFPyeEK1wTTJn,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",548cdd6bfdf99b586046fb39
9/3/2022 15:40,9/3/2022 15:40,IP Address,100,22,TRUE,9/3/2022 15:40,R_3h4Jht7M4NvqDR7,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",615dfbb483f8480303655714
9/3/2022 16:01,9/3/2022 16:01,IP Address,100,23,TRUE,9/3/2022 16:01,R_1lzM3fU3BJiCCLB,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5cb5ff63931852001cf69b28
9/3/2022 16:06,9/3/2022 16:07,IP Address,100,15,TRUE,9/3/2022 16:07,R_2U3GNNhqHd6une8,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",5b09e07d641b1200010eab62
9/3/2022 16:09,9/3/2022 16:10,IP Address,100,57,TRUE,9/3/2022 16:10,R_vGM865ySNiQZmEx,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",614e7b3a166756f594091945
9/3/2022 16:10,9/3/2022 16:11,IP Address,100,48,TRUE,9/3/2022 16:11,R_2dtYVdcbiH0jqOU,,,,,anonymous,EN,Some of the time,Hardly ever,Some of the time,"Yes, use the responses.",62f27bce4cf6011cdd3833b3
9/3/2022 16:21,9/3/2022 16:21,IP Address,100,23,TRUE,9/3/2022 16:21,R_1mmbnSy7kPNxxBy,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",62ddac755b3df6fa66b4a4c5
9/3/2022 16:31,9/3/2022 16:31,IP Address,100,51,TRUE,9/3/2022 16:31,R_2QGxyInmipPQLGd,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",6234e1b277e7fe207a9ad500
9/3/2022 16:32,9/3/2022 16:33,IP Address,100,29,TRUE,9/3/2022 16:33,R_30hMTYg1E5Pswa2,,,,,anonymous,EN,Some of the time,Hardly ever,Hardly ever,"Yes, use the responses.",5749537f5e5491000f3c1e33
9/3/2022 16:37,9/3/2022 16:38,IP Address,100,38,TRUE,9/3/2022 16:38,R_2v8NpbepwAjHgTM,,,,,anonymous,EN,Often,Often,Often,"Yes, use the responses.",61011a06677b90bb175be6ef
9/3/2022 16:44,9/3/2022 16:45,IP Address,100,27,TRUE,9/3/2022 16:45,R_1MVRH6devLJXhs9,,,,,anonymous,EN,Some of the time,Some of the time,Hardly ever,"Yes, use the responses.",62e811bddf540837ec38367c
9/3/2022 17:02,9/3/2022 17:03,IP Address,100,29,TRUE,9/3/2022 17:03,R_2yegzoBI3zOlvZt,,,,,anonymous,EN,Hardly ever,Hardly ever,Hardly ever,"Yes, use the responses.",5e574010f269721002764a53
9/3/2022 17:03,9/3/2022 17:03,IP Address,100,32,TRUE,9/3/2022 17:03,R_2WScE8NYO6xDRCY,,,,,anonymous,EN,Hardly ever,Some of the time,Often,"Yes, use the responses.",614ffc776c7e2b3125e6604f
9/3/2022 17:12,9/3/2022 17:13,IP Address,100,76,TRUE,9/3/2022 17:13,R_3eylejICR2X1YDJ,,,,,anonymous,EN,Some of the time,Often,Often,"Yes, use the responses.",6272ad19a8f6a6981f6b2ea4
